State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Arkansas,"Behavioral Health Care","Adult Core Set","Diabetes Screening for People with Schizophrenia or Bipolar Disorder Who Are Using Antipsychotic Medications: Ages 18 to 64",SSD-AD,"Higher rates are better for this measure","Percentage with Schizophrenia, Schizoaffective Disorder, or Bipolar Disorder who were Dispensed an Antipsychotic Medication and had a Diabetes Screening Test: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,75.8,43,74.8,72.2,76.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that the rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and pharmacy benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,7.5,43,15.3,7.9,21.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and chemical dependency benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,9.7,43,22.3,14.1,30.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and chemical dependency benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2021,"Medicaid, CHIP, & Other",Administrative,25.5,44,38.9,27.7,52.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and mental health benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,37.2,44,54.8,42.6,63.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and mental health benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,22.9,44,36.0,30.2,43.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and mental health (inpatient and outpatient) benefits. Did not utilize taxonomy codes, but used MMIS specialty table.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,41.0,44,56.8,48.8,64.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and mental health (inpatient and outpatient) benefits. Did not utilize taxonomy codes, but used MMIS specialty table.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,40.7,40,42.0,38.2,45.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,7.0,40,12.5,7.7,14.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,46.2,40,56.0,46.3,65.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,23.2,40,31.1,18.5,37.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,39.7,40,41.1,37.3,44.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,7.0,40,11.3,7.8,14.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,40.0,40,42.5,39.3,48.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,8.9,40,16.4,9.7,18.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical, pharmacy, and chemical dependency (inpatient and outpatient) benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Advised to Quit: Ages 18 to 64 Years",2021,Medicaid,"CAHPS 5.1H",74.2,26,74.8,66.8,76.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include PCCM population. Rates were audited or validated. The results come from a survey, that may or may not be returned, and do not include the entire Medicaid population.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussed or Recommended Cessation Medications: Ages 18 to 64 Years",2021,Medicaid,"CAHPS 5.1H",47.5,26,50.4,47.5,55.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include PCCM population. Rates were audited or validated. The results come from a survey, that may or may not be returned, and do not include the entire Medicaid population.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussed or Provided Other Cessation Strategies: Ages 18 to 64 Years",2021,Medicaid,"CAHPS 5.1H",47.5,26,47.3,42.5,50.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include PCCM population. Rates were audited or validated. The results come from a survey, that may or may not be returned, and do not include the entire Medicaid population.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage of Adults Without Cancer who Received Prescriptions for Opioids with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents (MME) for a Period of 90 Days or More: Ages 18 to 64 Years",2021,"Medicaid, CHIP, & Other",Administrative,0.7,28,7.2,9.9,4.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that the rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and pharmacy benefits.",Yes
Arkansas,"Behavioral Health Care","Adult Core Set","Use of Pharmacotherapy for Opioid Use Disorder: Ages 18 to 64",OUD-AD,"Higher rates are better for this measure","Percentage with an Opioid Use Disorder who Filled a Prescription for or were Administered or Dispensed an FDA-Approved Medication for the Disorder: Total Rate: Ages 18 to 64",2021,"Medicaid & Other",Administrative,47.5,27,54.3,47.5,74.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and chemical dependency (inpatient, residential, and outpatient) benefits.",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2021,"Medicaid, CHIP, & Other",Administrative,51.4,44,55.9,52.4,58.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and pharmacy benefits.",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2021,"Medicaid, CHIP, & Other",Administrative,52.0,44,56.9,52.8,60.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and pharmacy benefits.",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2021,"Medicaid, CHIP, & Other",Administrative,51.5,43,56.1,52.4,59.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical and pharmacy benefits.",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","Plan All-Cause Readmissions: Ages 18 to 64",PCR-AD,"Lower rates are better for this measure","Ratio of Observed All-Cause Readmissions to Expected Readmissions: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,1.1297,39,1.0009,1.1431,0.9471,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rates include FFS, PCCM and managed care populations (3 MCOs). Rates also include ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that rates exclude the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rates were audited or validated. Calculation used eligibility data and state did not verify if beneficiaries had medical benefits.",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 01: Diabetes Short-Term Complications Admission Rate: Age 18 and Older",PQI01-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Diabetes Short-Term Complications per 100,000 Beneficiary Months: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,20.6,36,16.7,22.2,14.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that the rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. State reported the following deviations: ""Implemented UB-04 codes only in ""Table PQI01-B. Admission Codes for Transfers."" Last day of the month was used to calculate beneficiary enrollment months.""",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 05: Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults Admission Rate: Age 40 and Older",PQI05-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Chronic Obstructive Pulmonary Disease (COPD) or Asthma per 100,000 Beneficiary Months: Ages 40 to 64",2021,"Medicaid, CHIP, & Other",Administrative,33.6,31,41.8,59.2,29.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that the rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. State reported the following deviations: ""Implemented UB-04 codes only in ""Table PQI05-C. Admission Codes for Transfers."" Last day of the month was used to calculate beneficiary enrollment months.""",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 08: Heart Failure Admission Rate: Age 18 and Older",PQI08-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Heart Failure per 100,000 Beneficiary Months: Ages 18 to 64",2021,"Medicaid, CHIP, & Other",Administrative,22.7,32,24.0,37.1,17.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that the rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. State reported the following deviation: ""Did not implement ""Admission Codes for Transfers: SID ASOURCE Codes,"" since codes are not utilized in Arkansas Medicaid."" Last day of the month was used to calculate beneficiary enrollment months.",Yes
Arkansas,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 15: Asthma in Younger Adults Admission Rate: Ages 18 to 39",PQI15-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Asthma per 100,000 Beneficiary Months: Ages 18 to 39",2021,"Medicaid, CHIP, & Other",Administrative,2.7,30,3.5,5.2,2.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Rate includes FFS, PCCM and managed care populations (3 MCOs). Rate also includes ""other"" populations (Arkansas Works Medicaid Expansion and Medicare/Medicaid Dual Eligibles). State reported that the rate excludes the following populations: ""Dual eligibles identified in the measurement year. For continuous enrollment exclusions, calculation excluded eligibility segments for Medicare Assistance and non-Medicaid aid category codes."" The state described the ""other"" data sources used to calculate the measure as the following: ""Qualified Health Plans (QHP) provider and claims data."" Rate was audited or validated. State reported the following deviation: ""Did not implement ""Admission Codes for Transfers: SID ASOURCE Codes,"" since codes are not utilized in Arkansas Medicaid."" Last day of the month was used to calculate beneficiary enrollment months.",Yes
