State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
"North Dakota","Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2020,Medicaid,Administrative,31.3,40,39.6,30.5,49.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2020,Medicaid,Administrative,49.4,40,52.1,46.6,63.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2020,Medicaid,Administrative,21.0,48,33.1,24.1,44.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure"," Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2020,Medicaid,Administrative,36.0,48,54.7,40.5,65.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,38.1,39,40.8,36.8,43.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,12.5,39,12.5,8.0,15.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,49.5,39,54.9,46.1,63.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,32.4,39,30.1,17.0,39.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,38.0,39,40.5,37.6,44.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,14.2,39,12.5,9.3,15.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,40.4,40,42.7,39.3,48.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,15.7,40,16.0,11.7,19.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Advised to Quit: Ages 18 to 64 Years",2020,Medicaid,"CAHPS 5.0H",76.9,28,76.7,73.6,79.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (1 MCO), representing 51 percent of the population. Rates exclude FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussing Cessation Strategies: Ages 18 to 64 Years",2020,Medicaid,"CAHPS 5.0H",48.1,28,48.0,45.9,51.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (1 MCO), representing 51 percent of the population. Rates exclude FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussing Cessation Medications: Ages 18 to 64 Years",2020,Medicaid,"CAHPS 5.0H",52.1,28,53.7,50.6,57.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (1 MCO), representing 51 percent of the population. Rates exclude FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage Without Cancer who Received Prescriptions for Opioids with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents Over 90 Consecutive Days or More: Ages 18 to 64",2020,Medicaid,Administrative,1.9,28,6.5,9.6,3.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes FFS and PCCM populations age 18 and older, representing 49 percent of the population. Rate excludes managed care population, representing 51 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2020,Medicaid,Administrative,55.6,42,53.7,49.6,55.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles. ",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2020,Medicaid,Administrative,59.6,42,54.6,50.7,57.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles. ",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2020,Medicaid,Administrative,56.8,42,53.7,50.9,56.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS, PCCM, and managed care populations (1 MCO). Rates exclude Medicare-Medicaid Dual Eligibles. ",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","Comprehensive Diabetes Care: Hemoglobin A1c Poor Control (>9.0%): Ages 18 to 75",HPC-AD,"Lower rates are better for this measure","Percentage with Diabetes (Type 1 or Type 2) who had Hemoglobin A1c in Poor Control (>9.0%): Ages 18 to 64",2020,Medicaid,Hybrid,28.7,31,39.0,47.8,34.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles. Denominator is the sample size; measure-eligible population is 1,312. Data sources include MCO claims and audited supplemental EHR and lab data.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","Controlling High Blood Pressure: Ages 18 to 85",CBP-AD,"Higher rates are better for this measure","Percentage who had a Diagnosis of Hypertension and Whose Blood Pressure was Adequately Controlled: Ages 18 to 64",2020,Medicaid,Hybrid,70.0,33,59.2,52.6,64.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles. Denominator is the sample size; measure-eligible population is 2,058. Data sources include MCO claims and audited supplemental EHR data.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","Plan All-Cause Readmissions: Ages 18 to 64",PCR-AD,"Lower rates are better for this measure","Ratio of Observed All-Cause Readmissions to Expected Readmissions: Ages 18 to 64",2020,Medicaid,Administrative,1.4182,37,1.0363,1.1449,0.9117,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (1 MCO), representing 51 percent of the population. Rates exclude FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","PQI 01: Diabetes Short-Term Complications Admission Rate: Age 18 and Older",PQI01-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Diabetes Short-Term Complications per 100,000 Beneficiary Months: Ages 18 to 64",2020,Medicaid,Administrative,46.5,36,20.1,26.7,15.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","PQI 05: Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults Admission Rate: Age 40 and Older",PQI05-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Chronic Obstructive Pulmonary Disease (COPD) or Asthma per 100,000 Beneficiary Months: Ages 40 to 64",2020,Medicaid,Administrative,48.6,31,56.4,85.2,41.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","PQI 08: Heart Failure Admission Rate: Age 18 and Older",PQI08-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Heart Failure per 100,000 Beneficiary Months: Ages 18 to 64",2020,Medicaid,Administrative,27.1,31,24.4,34.5,19.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
"North Dakota","Care of Acute and Chronic Conditions","Adult Core Set","PQI 15: Asthma in Younger Adults Admission Rate: Ages 18 to 39",PQI15-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Asthma per 100,000 Beneficiary Months: Ages 18 to 39",2020,Medicaid,Administrative,DS,31,6.5,7.8,3.9,"DS = Data suppressed because data cannot be displayed per the Centers for Medicare & Medicaid Services’ cell-size suppression policy, which prohibits the direct reporting of data for beneficiary and record counts of 1 to 10 and values from which users can derive values of 1 to 10.","Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",No
"North Dakota","Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 21 to 44",2020,Medicaid,Administrative,6.4,33,11.9,8.7,13.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and PCCM populations, representing 49 percent of the population. Rates exclude managed care population, representing 51 percent of the population, and Medicare-Medicaid Dual Eligibles. ",Yes
"North Dakota","Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 21 to 44",2020,Medicaid,Administrative,35.2,34,41.6,35.2,46.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and PCCM populations, representing 49 percent of the population. Rates exclude managed care population, representing 51 percent of the population, and Medicare-Medicaid Dual Eligibles. ",Yes
"North Dakota","Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 21 to 44",2020,Medicaid,Administrative,NR,31,1.9,0.7,2.7,"NR = State did not report the measure for this population.","Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and PCCM populations, representing 49 percent of the population. Rates exclude managed care population, representing 51 percent of the population, and Medicare-Medicaid Dual Eligibles. ",No
"North Dakota","Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 21 to 44",2020,Medicaid,Administrative,10.2,34,12.6,9.5,15.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and PCCM populations, representing 49 percent of the population. Rates exclude managed care population, representing 51 percent of the population, and Medicare-Medicaid Dual Eligibles. ",Yes
"North Dakota","Primary Care Access and Preventive Care","Adult Core Set","Adult Body Mass Index Assessment: Ages 18 to 74",ABA-AD,"Higher rates are better for this measure","Percentage who had an Outpatient Visit with a BMI Documented in the Medical Record: Ages 18 to 64",2020,Medicaid,Hybrid,94.0,39,85.6,64.1,91.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles. Denominator is the sample size; measure-eligible population is 5,925. Data sources include MCO claims and audited supplemental EHR data.",Yes
"North Dakota","Primary Care Access and Preventive Care","Adult Core Set","Breast Cancer Screening: Ages 50 to 74",BCS-AD,"Higher rates are better for this measure","Percentage of Women who had a Mammogram to Screen for Breast Cancer: Ages 50 to 64",2020,Medicaid,Administrative,54.7,47,54.7,50.4,59.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles. Data sources include MCO claims and audited supplemental EHR data.",Yes
"North Dakota","Primary Care Access and Preventive Care","Adult Core Set","Cervical Cancer Screening: Ages 21 to 64",CCS-AD,"Higher rates are better for this measure","Percentage of Women Screened for Cervical Cancer: Ages 21 to 64",2020,Medicaid,Administrative,44.8,47,56.7,49.3,62.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles. Data sources include MCO claims and audited supplemental EHR data.",Yes
"North Dakota","Primary Care Access and Preventive Care","Adult Core Set","Chlamydia Screening in Women Ages 21 to 24",CHL-AD,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 21 to 24",2020,Medicaid,Administrative,43.4,48,60.5,53.8,67.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes FFS, PCCM, and managed care populations (1 MCO). Rate excludes Medicare-Medicaid Dual Eligibles. Data sources include MCO claims and audited supplemental lab data.",Yes
"North Dakota","Primary Care Access and Preventive Care","Adult Core Set","Flu Vaccinations for Adults Ages 18 to 64",FVA-AD,"Higher rates are better for this measure","Percentage who Received an Influenza Vaccination: Ages 18 to 64",2020,Medicaid,"CAHPS 5.0H",38.6,28,44.8,40.9,48.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (1 MCO), representing 51 percent of the population. Rate excludes FFS and PCCM populations, representing 49 percent of the population, and Medicare-Medicaid Dual Eligibles.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Adherence to Antipsychotic Medications for Individuals with Schizophrenia: Age 18 and older",SAA-AD,"Higher rates are better for this measure","Percentage with Schizophrenia or Schizoaffective Disorder who were Dispensed and Remained on Antipsychotic Medication for at Least 80 Percent of their Treatment Period: Age 18 and older",2020,"Medicaid & CHIP",Administrative,56.4,43,62.5,56.6,67.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (5 MCOs), representing 84 percent of the population. Rate excludes FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 12 Weeks: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,52.2,43,53.1,47.5,57.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 6 Months: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,34.9,42,37.3,29.9,41.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Diabetes Screening for People with Schizophrenia or Bipolar Disorder Who Are Using Antipsychotic Medications: Ages 18 to 64",SSD-AD,"Higher rates are better for this measure","Percentage with Schizophrenia, Schizoaffective Disorder, or Bipolar Disorder who were Dispensed an Antipsychotic Medication and had a Diabetes Screening Test: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,80.3,44,80.3,77.3,82.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (5 MCOs), representing 84 percent of the population. Rate excludes FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,19.1,41,15.2,7.8,20.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,29.9,41,22.5,11.5,30.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2020,"Medicaid & CHIP",Administrative,41.4,40,39.6,30.5,49.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,55.1,40,52.1,46.6,63.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,41.2,48,33.1,24.1,44.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure"," Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,64.2,48,54.7,40.5,65.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor.",Yes
Ohio,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & CHIP",Administrative,48.9,39,40.8,36.8,43.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 84 percent of the population. Rates exclude FFS population, representing 16 percent of the population, and Medicare-Medicaid Dual Eligibles. MCO rates were audited by a certified HEDIS auditor. ",Yes
