State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Florida,"Primary Care Access and Preventive Care","Adult Core Set","Chlamydia Screening in Women Ages 21 to 24",CHL-AD,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 21 to 24",2022,Medicaid,Administrative,64.9,46,55.9,52.0,64.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (14 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Data submitted by the health plans."" Rate was audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Adherence to Antipsychotic Medications for Individuals with Schizophrenia: Age 18 and older",SAA-AD,"Higher rates are better for this measure","Percentage with Schizophrenia or Schizoaffective Disorder who were Dispensed and Remained on Antipsychotic Medication for at Least 80 Percent of their Treatment Period: Age 18 and older",2022,"Medicaid & CHIP",Administrative,37.3,46,62.2,56.8,67.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment."" Rate was audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 12 Weeks: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,55.1,44,58.8,54.6,64.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""Data may include small number of dually eligible population."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Population may include a very small, or no denominator for 65 and older age group; no reported numerator.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 6 Months: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,37.3,43,41.8,35.4,46.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""Data may include small number of dually eligible population."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Population may include a very small, or no denominator for 65 and older age group; no reported numerator.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Diabetes Screening for People with Schizophrenia or Bipolar Disorder Who Are Using Antipsychotic Medications: Ages 18 to 64",SSD-AD,"Higher rates are better for this measure","Percentage with Schizophrenia, Schizoaffective Disorder, or Bipolar Disorder who were Dispensed an Antipsychotic Medication and had a Diabetes Screening Test: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,77.8,46,77.1,74.2,78.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""denominator may include small number of dually eligible members."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rate was audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,8.5,47,15.5,10.9,19.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. The numerator and denominator for follow-up within 30 days of ED visit ages 18-64 may include small number of 65+ population. The numerator and denominator for follow-up within 7 days of ED visit ages 18-64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,11.2,47,23.8,15.5,29.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. The numerator and denominator for follow-up within 30 days of ED visit ages 18-64 may include small number of 65+ population. The numerator and denominator for follow-up within 7 days of ED visit ages 18-64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2022,"Medicaid, CHIP, & Other",Administrative,24.2,48,38.9,29.2,52.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""may include small number of Medicare and Medicaid dually eligible population."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment data."" Rates were audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,34.0,48,52.5,42.9,63.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""may include small number of Medicare and Medicaid dually eligible population."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment data."" Rates were audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,31.5,46,33.9,28.6,43.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment data."" Rates were audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,49.1,46,54.5,48.3,64.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment data."" Rates were audited or validated.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,42.2,45,42.1,39.2,45.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,8.5,45,12.2,8.1,14.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,56.6,43,56.6,50.1,64.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,24.2,43,29.5,17.5,37.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,43.2,43,41.3,36.9,44.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,7.7,43,11.0,7.9,15.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,43.8,44,43.4,41.0,47.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,10.2,44,15.8,10.5,18.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""population may contain small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated. Numerator and denominator for Ages 18 to 64 may include a small number of the 65+ population.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2022,Medicaid,Administrative,55.4,45,57.8,53.8,63.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2022,Medicaid,Administrative,58.0,45,58.0,53.4,62.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2022,Medicaid,Administrative,55.6,45,57.9,53.1,62.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rates were audited or validated.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","Comprehensive Diabetes Care: Hemoglobin A1c Poor Control (>9.0%): Ages 18 to 75",HPC-AD,"Lower rates are better for this measure","Percentage with Diabetes (Type 1 or Type 2) who had Hemoglobin A1c in Poor Control (>9.0%): Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Hybrid,56.4,33,41.2,48.9,36.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""may include very small number of Medicare/Medicaid dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment and medical record review data."" Sample size is 1,233; measure-eligible population is 16,666. Rate was audited or validated. Numerator and Denominator for Ages 18 to 64 may include a small number of 65+ population.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","Controlling High Blood Pressure: Ages 18 to 85",CBP-AD,"Higher rates are better for this measure","Percentage who had a Diagnosis of Hypertension and Whose Blood Pressure was Adequately Controlled: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Hybrid,47.0,38,57.7,52.1,62.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""Denominator may include small number of dually eligible population."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment, and medical record data. Calculation of the statewide/weighted averages is based on the CMO's audited HEDIS and non-HEDIS data."" Sample size is 1,233; measure-eligible population is 27,686. Rate was audited or validated. Numerator and denominator for ages 18-64 may include 65-85 population.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","Plan All-Cause Readmissions: Ages 18 to 64",PCR-AD,"Lower rates are better for this measure","Ratio of Observed All-Cause Readmissions to Expected Readmissions: Ages 18 to 64",2022,"Medicaid, CHIP, & Other",Administrative,0.9516,39,0.9752,1.1244,0.8998,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" population included in the measure as the following: ""may include very small number of dually eligible."" The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from CMO Interactive Data Submission System (IDSS) submissions as well as performance measure rates from audits that the EQRO conducts for CMOs, based on CMOS' claims-encounters, supplemental and enrollment data."" Rates were audited or validated.",Yes
Georgia,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 01: Diabetes Short-Term Complications Admission Rate: Age 18 and Older",PQI01-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Diabetes Short-Term Complications per 100,000 Beneficiary Months: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,14.5,38,17.2,21.8,13.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, enrollment data."" Rate was audited or validated.",Yes
Georgia,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of Adults who Reported They Decided or Had Help Deciding Their Daily Schedule, How to Spend Money, and How to Spend Free Time",2022,Medicaid,"NCI In-Person Survey",97.1,27,90.7,89.1,94.4,,"Mathematica analysis of National Core Indicators (NCI) data submitted by states to the National Association of State Directors of Developmental Disabilities Services (NASDDDS) and the Human Services Research Institute (HSRI) (The NCI National Team) through the Online Data Entry System (ODESA) for the July 1, 2021 to June 30, 2022 data collection period, corresponding to the FFY 2022 reporting cycle, as of May 5, 2023.","Rates include Comprehensive Supports Waiver (COMP), New Options Waiver (NOW), and State Funded Services (SFS) enrollees. Funding sources include 1915(c) waivers and state funding. Denominator is the number of enrollees who responded to the questions. Total number of enrollees included in the programs is 9,503. The state provided the following information about the sampling or survey methodology: Proportionate by region. People receiving services in an intermediate care facility (ICF) are excluded from this sample.",Yes
Georgia,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of Adults who Reported They Always Have a Way to Get Places When They Need to go Somewhere",2022,Medicaid,"NCI In-Person Survey",95.6,27,94.5,89.8,96.7,,"Mathematica analysis of National Core Indicators (NCI) data submitted by states to the National Association of State Directors of Developmental Disabilities Services (NASDDDS) and the Human Services Research Institute (HSRI) (The NCI National Team) through the Online Data Entry System (ODESA) for the July 1, 2021 to June 30, 2022 data collection period, corresponding to the FFY 2022 reporting cycle, as of May 5, 2023.","Rates include Comprehensive Supports Waiver (COMP), New Options Waiver (NOW), and State Funded Services (SFS) enrollees. Funding sources include 1915(c) waivers and state funding. Denominator is the number of enrollees who responded to the questions. Total number of enrollees included in the programs is 9,503. The state provided the following information about the sampling or survey methodology: Proportionate by region. People receiving services in an intermediate care facility (ICF) are excluded from this sample.",Yes
Georgia,"Maternal and Perinatal Health","Adult Core Set","Prenatal and Postpartum Care: Postpartum Care",PPC-AD,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth who had a Postpartum Care Visit on or Between 7 and 84 Days after Delivery",2022,"Medicaid & CHIP",Hybrid,66.4,44,75.0,65.1,78.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). Sample size is 1,233; measure-eligible population is 51,994. Rate was audited or validated.",Yes
Georgia,"Primary Care Access and Preventive Care","Adult Core Set","Breast Cancer Screening: Ages 50 to 74",BCS-AD,"Higher rates are better for this measure","Percentage of Women who had a Mammogram to Screen for Breast Cancer: Ages 50 to 64",2022,Medicaid,Administrative,47.8,46,48.8,43.6,54.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""The state's EQRO uses the data from the care management organizations' (CMOs') audited Interactive Data Submission System (IDSS) submissions as well as the performance measure rates from the performance measure validation (PMV) audits that the EQRO conducts for the CMOs, which is based on the CMOs' claims/encounter, supplemental, and enrollment data."" Rate was audited or validated. Numerator and denominator for ages 50-64 may include ages 65-74 population.",Yes
